osm_key,osm_type,osm_id,name,latitude,longitude,stop_type,operator,network,tags_json
node/976576869,node,976576869,Lauvas iela,56.9391774,24.1552757,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Lauvas iela"", ""name:etymology"": ""Mihails Lomonosovs"", ""name:etymology:wikidata"": ""Q58720"", ""old_name"": ""Lomonosova iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/976576898,node,976576898,Vagonu parks,56.9442948,24.1560975,halt,,,"{""name"": ""Vagonu parks"", ""name:lv"": ""Vagonu parks"", ""name:ru"": ""Вагонный парк"", ""public_transport"": ""station"", ""railway"": ""halt""}"
node/987510966,node,987510966,Bišumuiža,56.9146061,24.1407072,tram_stop,,,"{""name"": ""Bišumuiža"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/987580602,node,987580602,Ernesta Birznieka-Upīša iela,56.9486453,24.1245017,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ernesta Birznieka-Upīša iela"", ""name:etymology"": ""Ernests Birznieks-Upītis"", ""name:etymology:wikidata"": ""Q2394266"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/990846725,node,990846725,Imantas 7. līnija,56.9522384,24.0231664,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Imantas 7. līnija"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node/1026457304,node,1026457304,Ozolnieku iela,56.9300827,24.0582266,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Ozolnieku iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1026457308,node,1026457308,Ozolnieku iela,56.9307808,24.0573468,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2023-09-14"", ""highway"": ""bus_stop"", ""name"": ""Ozolnieku iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1026495765,node,1026495765,Āgenskalna tirgus,56.9358416,24.0708335,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Āgenskalna tirgus"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1026504250,node,1026504250,Paula Stradiņa slimnīca,56.9295438,24.0646936,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Paula Stradiņa slimnīca"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1026504253,node,1026504253,Paula Stradiņa slimnīca,56.9296698,24.0653897,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Paula Stradiņa slimnīca"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1027090179,node,1027090179,Mārupes iela,56.9317999,24.0712424,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mārupes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1027090185,node,1027090185,Mārupes iela,56.9318766,24.0710705,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mārupes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1033054507,node,1033054507,Abrenes iela,56.9460895,24.1299732,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-09-05"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Abrenes iela"", ""public_transport"": ""platform"", ""ref"": ""1"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1033054516,node,1033054516,Abrenes iela,56.9460939,24.130498,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-09-05"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Abrenes iela"", ""public_transport"": ""platform"", ""ref"": ""3"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1033054535,node,1033054535,Abrenes iela,56.9459485,24.1318297,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Abrenes iela"", ""public_transport"": ""platform"", ""ref"": ""6"", ""shelter"": ""yes""}"
node/1033054596,node,1033054596,Abrenes iela,56.9460939,24.1308177,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-09-05"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Abrenes iela"", ""public_transport"": ""platform"", ""ref"": ""4"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1035358002,node,1035358002,Kvēles iela,56.9804155,24.2444434,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2026-03-06"", ""departures_board"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kvēles iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes"", ""wheelchair"": ""yes""}"
node/1035606866,node,1035606866,,56.9462783,24.2454425,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""noname"": ""yes"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1035607426,node,1035607426,Dreiliņupīte,56.9470924,24.2462279,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Dreiliņupīte"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1035683845,node,1035683845,Vārnu iela,56.9602392,24.1519232,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Vārnu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1049528243,node,1049528243,"Lidosta ""Rīga""",56.9219687,23.9803715,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Lidosta \""Rīga\"""", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1050073997,node,1050073997,Kapseļu iela,56.9430313,24.0713183,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Kapseļu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1066406297,node,1066406297,"Ķeguma iela/Stacionārs ""Biķernieki""",56.968041,24.1938028,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2026-04-22"", ""highway"": ""bus_stop"", ""name"": ""Ķeguma iela/Stacionārs \""Biķernieki\"""", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1066406305,node,1066406305,Ķeguma iela,56.9679441,24.1950275,bus_stop,,,"{""alt_name"": ""Stacionārs \""Biķernieki\"""", ""bench"": ""yes"", ""bin"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Ķeguma iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1066483792,node,1066483792,Ieriķu iela,56.9650195,24.1954644,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Ieriķu iela"", ""public_transport"": ""platform"", ""trolleybus"": ""yes""}"
node/1066483993,node,1066483993,Ieriķu iela,56.9647208,24.1948669,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ieriķu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/1070466564,node,1070466564,Silciema iela,56.9883226,24.2373246,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Silciema iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1086533754,node,1086533754,Traumatoloģijas un ortopēdijas slimnīca,56.9829296,24.1362219,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Traumatoloģijas un ortopēdijas slimnīca"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1103687501,node,1103687501,Matīsa iela,56.9506776,24.1483732,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Matīsa iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1105148044,node,1105148044,Kalētu iela,56.9071408,24.1284579,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""no"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-09-24"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Kalētu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1105148049,node,1105148049,Šautuves iela,56.9123117,24.124378,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Šautuves iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1105303649,node,1105303649,Daugavgrīvas cietoksnis,57.0424079,24.035532,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Daugavgrīvas cietoksnis"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node/1106278638,node,1106278638,Lielvārdes iela,56.9614507,24.1982569,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Lielvārdes iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1108679392,node,1108679392,Mūkusalas rotācijas aplis,56.92184,24.1087675,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mūkusalas rotācijas aplis"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1108681149,node,1108681149,Bauskas iela,56.9148986,24.1210221,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Bauskas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1108681150,node,1108681150,Šautuves iela,56.9120696,24.1240134,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-09-05"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Šautuves iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1108681709,node,1108681709,Kalētu iela,56.9066195,24.1283765,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Kalētu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1108682548,node,1108682548,Neilandi,56.8967642,24.1389388,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-08-30"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Neilandi"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1121925592,node,1121925592,Džutas iela,56.9811558,24.1832735,tram_stop,,,"{""name"": ""Džutas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1142977570,node,1142977570,Aizsardzības akadēmija,56.993169,24.1806453,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Aizsardzības akadēmija"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/1176639327,node,1176639327,Pagrieziens uz Babīti,56.9631304,24.0000612,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pagrieziens uz Babīti"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes""}"
node/1188274354,node,1188274354,Jūrmalas gatve,56.9537851,24.0346544,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Jūrmalas gatve"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1199317722,node,1199317722,Ābeļu iela,56.8675524,24.2706448,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Ābeļu iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1199317733,node,1199317733,Sakņu iela,56.8649413,24.2697352,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sakņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1199317745,node,1199317745,Pagrieziens uz Dārziņiem,56.8708004,24.2723546,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pagrieziens uz Dārziņiem"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1199317749,node,1199317749,Ābeļu iela,56.8676935,24.270932,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Ābeļu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1199317769,node,1199317769,Jāņogu iela,56.8627635,24.2688397,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Jāņogu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/1199317771,node,1199317771,Sakņu iela,56.8647489,24.2694896,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sakņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1199830460,node,1199830460,Matīsa iela,56.9600043,24.1294898,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""no"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Matīsa iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1213472661,node,1213472661,Grīziņkalns,56.9560682,24.1529492,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Grīziņkalns"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1215236590,node,1215236590,Hanzas iela,56.9624311,24.1061719,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Hanzas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1215416645,node,1215416645,Kazarmu iela/Lielie kapi,56.9733185,24.141867,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kazarmu iela/Lielie kapi"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""tram"": ""yes""}"
node/1270097577,node,1270097577,Duntes iela,56.9934347,24.1233174,tram_stop,,,"{""name"": ""Duntes iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1270097592,node,1270097592,Duntes iela,56.9932579,24.1230511,tram_stop,,,"{""name"": ""Duntes iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1290233464,node,1290233464,Inženieru iela,56.9511274,24.1170186,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2025-08-14"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Inženieru iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1290233483,node,1290233483,Merķeļa iela,56.9490833,24.1193566,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Merķeļa iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""no""}"
node/1290239013,node,1290239013,Tērbatas iela,56.9525144,24.116176,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Tērbatas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1293706228,node,1293706228,Mākoņkalns,56.8949915,24.1656407,bus_stop,,,"{""bench"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Mākoņkalns"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1293706229,node,1293706229,Mākoņkalns,56.8950813,24.1652655,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Mākoņkalns"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/1293713863,node,1293713863,Rāmava,56.8943332,24.1549054,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rāmava"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/1293713871,node,1293713871,Rāmava,56.8943468,24.1528882,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rāmava"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1293713881,node,1293713881,Štrausi,56.9057639,24.146202,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Štrausi"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1293713883,node,1293713883,Štrausi,56.9069105,24.1463622,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Štrausi"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1295489867,node,1295489867,,56.9584793,24.0954243,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""local_ref"": ""Tallink bus"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1295698867,node,1295698867,80. vidusskola,56.9592761,24.2031492,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""80. vidusskola"", ""public_transport"": ""platform""}"
node/1297837293,node,1297837293,Stārķu iela,56.9655164,24.1669487,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Stārķu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1306164891,node,1306164891,Sesku iela,56.9451592,24.1958905,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sesku iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1311850306,node,1311850306,Kooperatīva iela,56.9520855,24.0303692,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2026-04-14"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Kooperatīva iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes""}"
node/1313343983,node,1313343983,Brāļu kapi,56.9825917,24.1507348,tram_stop,,,"{""name"": ""Brāļu kapi"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1315213912,node,1315213912,Mazā Rencēnu iela,56.9250597,24.1879627,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mazā Rencēnu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1315213935,node,1315213935,Slāvu rotācijas aplis (Lubānas ielā),56.9310795,24.184364,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Slāvu rotācijas aplis (Lubānas ielā)"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/1315214006,node,1315214006,Pildas iela,56.9414296,24.1815561,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-09-14"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pildas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1315214066,node,1315214066,Strautu iela,56.9372776,24.1820839,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Strautu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1315571183,node,1315571183,Vecdaugavas iela,57.0445565,24.0922233,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Vecdaugavas iela"", ""public_transport"": ""platform""}"
node/1315915913,node,1315915913,Lejasciema iela,56.9831502,24.3005794,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Lejasciema iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/1315915915,node,1315915915,Jaunības iela,56.9855289,24.2974905,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Jaunības iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/1315915916,node,1315915916,Jaunības iela,56.9855625,24.2976542,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Jaunības iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/1315915918,node,1315915918,Lejasciema iela,56.9834505,24.3000288,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Lejasciema iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/1315915921,node,1315915921,Tadenavas iela,56.9873003,24.2946756,bus_stop,,,"{""bench"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Tadenavas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/1318402802,node,1318402802,Saldus iela,56.9616636,24.0649884,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Saldus iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1323448953,node,1323448953,Melīdas iela,57.0315193,24.1099488,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Melīdas iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1327097394,node,1327097394,Murjāņu iela,56.9789897,24.2491281,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Murjāņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1337239573,node,1337239573,Botāniskais dārzs,56.9512611,24.0536938,tram_stop,,,"{""name"": ""Botāniskais dārzs"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1338113443,node,1338113443,Attīrīšanas iekārtas,57.0295545,23.9985021,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Attīrīšanas iekārtas"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1338126806,node,1338126806,Birutas Baumanes aleja,57.0364418,24.0197897,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Birutas Baumanes aleja"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1338126811,node,1338126811,Daugavgrīvas D/P,57.035823,24.0173649,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Daugavgrīvas D/P"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1350656369,node,1350656369,TEC-2,56.9143848,24.2758353,bus_stop,,,"{""alt_name"": ""TEC-2 pārvalde"", ""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""TEC-2"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1352937835,node,1352937835,Ilūkstes iela,56.9481365,24.1944216,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ilūkstes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1358581215,node,1358581215,Alfa,56.9843235,24.202582,tram_stop,,,"{""name"": ""Alfa"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""shelter"": ""yes"", ""tram"": ""yes""}"
