place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJbYiMJwHa7kYR2KqWphLO0bc,Riekstiņi,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia",Latvia,56.88189999999999,23.96945,9G85VXJ9+QQ,"VXJ9+QQ Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=13245594558572964568,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:22.518054
ChIJu89w7qvQ7kYRYs1pnkF2v0E,Bezdelīgu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.87901,23.98008,9G85VXHJ+J2,"VXHJ+J2 Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=4737635357219736930,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:22.725667
ChIJYUGZ-avQ7kYR2WcLdE7Ze8c,Bezdelīgu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.87935,23.982076,9G85VXHJ+PR,"VXHJ+PR Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=14374321566660650969,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:22.931104
ChIJQ04lAKzQ7kYRgJatR5BX8oM,Bezdelīgu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.87958399999999,23.982419,9G85VXHJ+RX,"VXHJ+RX Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=9507758040522004096,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:23.102145
ChIJLQNxZAfa7kYR2hqcSTSrnE4,Vētras,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2166, Latvia",Latvia,56.88328,23.97465,9G85VXMF+8V,"VXMF+8V Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=5664590672386857690,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:23.298787
ChIJ0ZilN6jQ7kYRvODInM58FKs,Vētras,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.88419,23.97921,9G85VXMH+MM,"VXMH+MM Vētras, Mārupes pagasts, Mārupes novads, Latvia",3.0,1.0,,,,https://maps.google.com/?cid=12327615306855407804,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:23.486338
ChIJdZadd6bQ7kYR3cIEzpbDGj0,Puķulejas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.886525,23.98861,9G85VXPQ+JC,"VXPQ+JC Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=4403046638177010397,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:23.645958
ChIJXzs_cabQ7kYRdyeAvCRkk5I,Puķulejas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.88636,23.98771,9G85VXPQ+G3,"VXPQ+G3 Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=10561895660058060663,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:23.824416
ChIJuRBw_K_Q7kYRT8v_M31rYHw,Vīndedžu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.882543,23.994961,9G85VXMV+2X,"VXMV+2X Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=8962281443954772815,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.051156
ChIJ2TRW-a_Q7kYRsTBEZWksaqk,Vīndedžu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.882684,23.994961,9G85VXMV+3X,"VXMV+3X Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=12207618571123306673,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.222506
ChIJjULI16XQ7kYRZSXkcokSK3Y,Puķulejas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupes novads, LV-2167, Latvia",Vētras,56.8865119,23.9888485,9G85VXPQ+JG,"VXPQ+JG Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=8514919902021428581,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.396194
ChIJD3zEKaTQ7kYREq6G08qseJ4,Puķulejas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.8878526,23.9895054,9G85VXQQ+4R,"VXQQ+4R Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=11419066842330082834,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.578209
ChIJwSoiwaDQ7kYRDo9oYTaVYqc,Čiekuri,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.89192,23.98668,9G85VXRP+QM,"VXRP+QM Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=12061366812846624526,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.769381
ChIJse40xKDQ7kYRipPrzEx00A0,Čiekuri,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.89197,23.98662,9G85VXRP+QJ,"VXRP+QJ Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=995423390853206922,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:24.923849
ChIJ_b77v6DQ7kYRt95Hoshx5L4,Čiekuri,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.89226,23.98646,9G85VXRP+WH,"VXRP+WH Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=13755244268426354359,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.075689
ChIJ38Ub5rvQ7kYR1gkKHb8Ly6I,SIA Kreiss,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.885299,24.007453,9G86V2P4+4X,"V2P4+4X Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=11730482569870445014,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.266078
ChIJjdCt77vQ7kYR3FpSwj3GihY,"SIA ""Kreiss""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vētras, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Vētras,56.8856,24.0074,9G86V2P4+6X,"V2P4+6X Vētras, Mārupes pagasts, Mārupes novads, Latvia",,,,,,https://maps.google.com/?cid=1624328584175966940,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.420123
ChIJXz9B-rvQ7kYR_Iof4DHkjkw,SIA Kreiss,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.885861,24.008141,9G86V2P5+87,"V2P5+87 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=5516597496440130300,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.609469
ChIJv8ov07zQ7kYRPN2gv-_ICJA,Vizmas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88981,24.00222,9G86V2Q2+WV,"V2Q2+WV Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=10378766273313037628,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.777108
ChIJ2QBs-bvQ7kYRLlzkCZjPf-E,"SIA ""Kreiss""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88597000000001,24.0085,9G86V2P5+99,"V2P5+99 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=16248934232483978286,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:25.954721
ChIJzS_YOnXa7kYRjQKdGcd7C2c,Zirnīši,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.89792,23.98565,9G85VXXP+57,"VXXP+57 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=7425164505708823181,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:26.124162
ChIJz6-NPHXa7kYRAeQzeTYPrtU,Zirnīši,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Latvia,56.89803999999999,23.98597,9G85VXXP+69,"VXXP+69 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=15397260902662398977,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:26.328672
ChIJS0lKpMzW7kYRm32jMdhiLWA,Medemciems,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.8561798,24.0634028,9G86V347+F9,"V347+F9 Medemciems, Olaine parish, Olaine Municipality, Latvia",1.0,1.0,,,,https://maps.google.com/?cid=6930304082278317467,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:26.521177
ChIJVfiLq8zW7kYRZt3BE1dup_I,Medemciems,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.8567184,24.0641492,9G86V347+MM,"V347+MM Medemciems, Olaine parish, Olaine Municipality, Latvia",5.0,2.0,,,,https://maps.google.com/?cid=17485065398561922406,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:26.710765
ChIJYbUPVjPR7kYRyJ2ROHHE8Gw,VEF-Baloži,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.85719229999999,24.0651257,9G86V348+V3,"V348+V3 Medemciems, Olaine parish, Olaine Municipality, Latvia",,,,,,https://maps.google.com/?cid=7849990141066190280,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:26.894860
ChIJOc5lqDTR7kYREFLXBhSVzsg,VEF-Baloži,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.857352,24.065646,9G86V348+W7,"V348+W7 Medemciems, Olaine parish, Olaine Municipality, Latvia",,,,,,https://maps.google.com/?cid=14469666566034641424,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:27.104913
ChIJYacviS_R7kYRlEPeuO8AM1c,Stūnīšu ezers,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Stūnīši, Olaine parish, Olaine Municipality, LV-2127, Latvia",Stūnīši,56.86891199999999,24.0626257,9G86V397+H3,"V397+H3 Stūnīši, Olaine parish, Olaine Municipality, Latvia",,,,,,https://maps.google.com/?cid=6283366934710731668,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:27.311479
ChIJZyJOZSXR7kYRWs1KNKZwGbY,Stūnīšu ezers,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Stūnīši, Olaine parish, Olaine Municipality, LV-2127, Latvia",Stūnīši,56.8698311,24.0631847,9G86V397+W7,"V397+W7 Stūnīši, Olaine parish, Olaine Municipality, Latvia",,,,,,https://maps.google.com/?cid=13121642848464850266,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:27.487240
ChIJH0E3Sb7Q7kYRZFXe-M4lG0M,PII,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.8887931,24.0165028,9G86V2Q8+GJ,"V2Q8+GJ Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=4835500195781170532,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:27.673234
ChIJmz2YHDbR7kYRZxf8zBSbbSU,Pagrieziens uz Ieviņām,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Medemciems, Olaine parish, Olaine Municipality, LV-2127, Latvia",Medemciems,56.86083009999999,24.0786879,9G86V36H+8F,"V36H+8F Medemciems, Olaine parish, Olaine Municipality, Latvia",,,,,,https://maps.google.com/?cid=2696982265505519463,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:27.854465
ChIJMyTzSr7Q7kYRQP7sKwdFMW8,"PII ""Mārzemīte""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88889,24.01718,9G86V2Q8+HV,"V2Q8+HV Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=8012261109172862528,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.043921
ChIJsTXfOSLR7kYR1t01vCH3QXs,Lapiņu dambis,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Tīraine, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Tīraine,56.87811170000001,24.0668252,9G86V3H8+6P,"V3H8+6P Tīraine, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=8881651664414957014,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.218107
ChIJbw4VSr7Q7kYRXc3HQR_hG2w,"PII ""Mārzemīte""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88894,24.01699,9G86V2Q8+HQ,"V2Q8+HQ Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=7790067504831253853,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.383643
ChIJWWh8-uDQ7kYRgCsvNVP-0fk,Zeltrītu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.8850864,24.0547635,9G86V3P3+2W,"V3P3+2W Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=18001448818904607616,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.570813
ChIJMSF0s-rQ7kYR7G74i3NnpyA,Ozolzīļu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.890105,24.024178,9G86V2RF+2M,"V2RF+2M Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=2352963076291587820,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.747402
ChIJi8hZESLR7kYRfa3PJhMl8c0,Lapiņu dambis,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Tīraine, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Tīraine,56.8791232,24.067584,9G86V3H9+J2,"V3H9+J2 Tīraine, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=14839683011348245885,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:28.933911
ChIJ9c1hs-rQ7kYR9F8AJCZhFLg,Ozolzīļu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.890181,24.024139,9G86V2RF+3M,"V2RF+3M Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=13264333618953609204,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:29.145904
ChIJYTfVB-nQ7kYRZfcxgp8VC_Y,Mārasciems,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88947,24.0377,9G86V2QQ+Q3,"V2QQ+Q3 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=17729288132902385509,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:29.323572
ChIJ6T9L6OrQ7kYRVaaEmPiJ82E,Ozolzīļu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89052,24.0271,9G86V2RG+6R,"V2RG+6R Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=7058136741823424085,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:29.523053
ChIJMzt5wurQ7kYREx1L8j9nhPE,Ozolzīļu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89053,24.02689,9G86V2RG+6Q,"V2RG+6Q Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=17403148384412048659,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:29.720949
ChIJqb_5DunQ7kYRp6NGMRLmlFo,Mārasciems,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.8898354,24.0377026,9G86V2QQ+W3,"V2QQ+W3 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=6527094725777204135,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:29.929610
ChIJ-3sYK-TQ7kYREyhRdQaTJH8,"Bērnudārzs ""Zeltrīti""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88996,24.05014,9G86V3Q2+X3,"V3Q2+X3 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=9161609197925771283,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:30.150739
ChIJG6TObZbQ7kYRD7BFiiUyySA,Mežciems,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89284,24.014455,9G86V2V7+4Q,"V2V7+4Q Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=2362474616347537423,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:30.347677
ChIJD3VaPb3Q7kYRIqcjCuFCqlg,Vizmas,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89077,24.00673,9G86V2R4+8M,"V2R4+8M Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=6388992555683653410,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:30.512937
ChIJM5SzLB_R7kYRTfEn3Q9ND_c,Tīraine,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Tīraine, Mārupes pagasts, Mārupe Municipality, LV-2167, Latvia",Tīraine,56.8824778,24.0688866,9G86V3J9+XH,"V3J9+XH Tīraine, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=17802532582549090637,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:30.691623
ChIJ57CEVOnQ7kYRM26Ey2JG5rY,Lielā iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89226,24.03708,9G86V2RP+WR,"V2RP+WR Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=13179298749681528371,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:30.845856
ChIJsV9K1OXQ7kYRQ-zNlgBLiAs,"Bērnudārzs ""Zeltrīti""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.89005,24.04958,9G86V2RX+2R,"V2RX+2R Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",4.0,2.0,,,,https://maps.google.com/?cid=830996597152017475,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.037813
ChIJu5o31OXQ7kYRSczSTFzQfG4,PII Zeltrīti,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.8900807,24.049583,9G86V2RX+2R,"V2RX+2R Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=7961467336128646217,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.243417
ChIJmdpsKeTQ7kYRWWXxeqF5AIY,"Bērnudārzs ""Zeltrīti""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.88986999999999,24.0507,9G86V3Q2+W7,"V3Q2+W7 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=9655851335541679449,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.407606
ChIJUZVQKeTQ7kYR7sHx_iD_JYo,PII Zeltrīti,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Mārupe, Mārupe pilsēta, Mārupe Municipality, LV-2167, Latvia",Mārupe,56.8899591,24.0506797,9G86V3Q2+X7,"V3Q2+X7 Mārupe, Mārupes pagasts, Mārupe Municipality, Latvia",,,,,,https://maps.google.com/?cid=9954643068553642478,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.561882
ChIJ0fMNJajR7kYRZ7QMlzivl5s,94.vidusskola,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Zemgale Suburb, Riga, LV-1058, Latvia","Zemgale Suburb, Riga",56.89964,24.09244,9G86V3XR+VX,"V3XR+VX Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11211622454949360743,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.735915
ChIJtYVpN6jR7kYR2FyWROL3vTM,Ziepniekkalna vidusskola,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Zemgale Suburb, Riga, LV-1058, Latvia","Zemgale Suburb, Riga",56.90020999999999,24.09268,9G86W32V+33,"W32V+33 Riga, Rīgas pilsēta, Riga, Latvia",3.4,9.0,,,,https://maps.google.com/?cid=3728408617718013144,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:31.919625
ChIJjWlsY2bR7kYRzF7wsAYSgDk,Skola,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Baloži, Baložu pilsēta, Ķekava Municipality, LV-2112, Latvia",Baloži,56.874845,24.11869,9G86V4F9+WF,"V4F9+WF Baloži, Baložu pilsēta, Ķekava Municipality, Latvia",,,,,,https://maps.google.com/?cid=4143331477128502988,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:21:32.114594
